Time_s,BottomArm_deg,MiddleArm_deg,TopArm_deg,Bicep_deg,Wrist_deg
0,0,-3.81666561775622e-14,1.52666624710249e-13,-0,-0
0.02,-0.131435336456821,0.0657611557603232,0.0656740265105142,-0,-0
0.04,-0.512218412798003,0.256765979878327,0.255443319751889,-0,-0
0.06,-0.975879421474864,0.490307119510508,0.485509391485317,-0,-0
0.08,-1.45752708546021,0.734009025204432,0.723308493990737,-0,-0
0.1,-1.94263259606788,0.98057086124366,0.961565578584656,-0,-0
0.12,-2.428494975588,1.22860897813439,1.19891694175445,-0,-0
0.14,-2.91468411185338,1.47788265428021,1.43512653547284,-0,-0
0.16,-3.40116828652359,1.72835332687198,1.67015399753186,-0,-0
0.18,-3.88798058133734,1.98001013206302,1.90399753821947,-0,-0
0.2,-4.37516748269883,2.23285698717519,2.13665122668898,-0,-0
0.22,-4.86277554881945,2.48689224220352,2.36811634189307,-0,-0
0.24,-5.35085212272606,2.74211572742161,2.59839292400749,-0,-0
0.26,-5.83944525824769,2.9985283338144,2.82747997227887,-0,-0
0.28,-6.32860241299387,3.25612908209108,3.05537834228694,-0,-0
0.3,-6.81837135067402,3.51491736763059,3.28208849371648,-0,-0
0.32,-7.30880180123022,3.7748956120504,3.50760783383118,-0,-0
0.34,-7.79994236057488,4.03606336973744,3.73193661253612,-0,-0
0.36,-8.29184213434437,4.29842058450783,3.95507466216647,-0,-0
0.38,-8.78455153371062,4.56196854407212,4.17702043934434,-0,-0
0.4,-9.27811779814172,4.82670362011172,4.39777729247336,-0,-0
0.42,-9.77259374649569,5.09262936476485,4.61734134502971,-0,-0
0.44,-10.2680303704143,5.35974597517118,4.83571204397602,-0,-0
0.46,-10.7644781279166,5.62805249947717,5.05288995063771,-0,-0
0.48,-11.2619893021278,5.89754959456158,5.26887397455767,-0,-0
0.5,-11.7606172349529,6.1682383580488,5.4836625406789,-0,-0
0.52,-12.2604112182311,6.44011521178383,5.69725872348171,-0,-0
0.54,-12.7614290562597,6.71318459048838,5.90965750976684,-0,-0
0.56,-13.2637236272951,6.98744524955378,6.1208595386173,-0,-0
0.58,-13.767349539571,7.26289706941032,6.33086427110672,-0,-0
0.6,-14.2723634020469,7.53954103525489,6.53967000564687,-0,-0
0.62,-14.7788193442817,7.81737544533089,6.74727769089018,-0,-0
0.64,-15.2867746386134,8.09640066045817,6.95368614627473,-0,-0
0.66,-15.7962895845741,8.37661864114448,7.15889251993656,-0,-0
0.68,-16.3074215377303,8.65802837540694,7.36289689484651,-0,-0
0.7,-16.8202304772456,8.94063017967091,7.56569795373265,-0,-0
0.72,-17.3347790593143,9.22442548134064,7.76729319108731,-0,-0
0.74,-17.8511215332561,9.5094095033294,7.96768631054911,-0,-0
0.76,-18.3693279012641,9.79558720789655,8.16687109834142,-0,-0
0.78,-18.8894596312462,10.0829571607868,8.36484773845776,-0,-0
0.8,-19.4115805532215,10.3715188134235,8.56161544909491,-0,-0
0.82,-19.9357575518305,10.6612727282089,8.75717224662531,-0,-0
0.84,-20.4620576063049,10.952218768562,8.95151677934717,-0,-0
0.86,-20.9905446686668,11.2443545151802,9.14464994389295,-0,-0
0.88,-21.5212943749248,11.5376831128693,9.33656688807372,-0,-0
0.9,-22.0543758817535,11.8322033980815,9.52726706247588,-0,-0
0.92,-22.589861106428,12.1279149359927,9.71674909141496,-0,-0
0.94,-23.1278260625398,12.4248185054419,9.90501026750615,-0,-0
0.96,-23.6683397440534,12.7229108575481,10.0920519249024,-0,-0
0.98,-24.2114831870955,13.0221936304296,10.2778702951298,-0,-0
1,-24.7573380109496,13.3226677434714,10.4624622422248,-0,-0
1.02,-25.3059810235328,13.6243312087273,10.6458275267137,-0,-0
1.04,-25.8574954052013,13.9271840053076,10.8279637851127,-0,-0
1.06,-26.4119692482844,14.2312271992921,11.0088674203363,-0,-0
1.08,-26.9694769928749,14.536455697192,11.1885411216711,-0,-0
1.1,-27.5301192984104,14.8428737781934,11.3669777446226,-0,-0
1.12,-28.0939825524523,15.1504792450655,11.5441767548859,-0,-0
1.14,-28.6611587875944,15.4592711995359,11.7201361604252,-0,-0
1.16,-29.2317454722783,15.7692497550246,11.8948527941552,-0,-0
1.18,-29.8058359616242,16.0804127181151,12.0683257909842,-0,-0
1.2,-30.3835294126785,16.3927590187969,12.2405529947367,-0,-0
1.22,-30.9649351432473,16.7062898804798,12.4115297022682,-0,-0
1.24,-31.550155905688,17.0210034013965,12.5812543769648,-0,-0
1.26,-32.1393013474775,17.3368988759945,12.7497240913269,-0,-0
1.28,-32.7324874072683,17.653976409673,12.9169349159948,-0,-0
1.3,-33.3298132448089,17.9722303820407,13.0828889078872,-0,-0
1.32,-33.9314139898951,18.2916643461894,13.247578184888,-0,-0
1.34,-34.5374074508103,18.6122758203,13.4110011690195,-0,-0
1.36,-35.1479174219608,18.93406295287,13.5731554739953,-0,-0
1.38,-35.7630762502848,19.2570250153609,13.7340373547705,-0,-0
