Time_s,BottomArm_deg,MiddleArm_deg,TopArm_deg,Bicep_deg,Wrist_deg
0,9.51621960693884e-12,-4.50366542895234e-12,-2.44266599536398e-12,0,0
0.02,-7.53272866675579e-05,3.76636647747964e-05,3.76636219378605e-05,0,0
0.04,-0.00095246329024359,0.000476235095401555,0.000476228194718594,0,0
0.06,-0.00431720288323443,0.00215867187581321,0.00215853099516812,0,0
0.08,-0.0125163630484962,0.00625877364850907,0.00625758910091965,0,0
0.1,-0.0282239986331132,0.0141150080035113,0.0141089872043576,0,0
0.12,-0.0542629191738958,0.0271425817726574,0.0271203130141035,0,0
0.14,-0.0933711251909887,0.046718449261156,0.0466525518907659,0,0
0.16,-0.148209180039861,0.0741873483456015,0.0740213357940313,0,0
0.18,-0.22121865968914,0.110793489707737,0.110423519385173,0,0
0.2,-0.314490218990445,0.157616478425868,0.156869002624393,0,0
0.22,-0.429965363855411,0.215675185381296,0.214278071393724,0,0
0.24,-0.569225758639917,0.285823270863324,0.283374385901251,0,0
0.26,-0.733490232634117,0.36874783563273,0.364682290746031,0,0
0.28,-0.923791103735507,0.465059522476883,0.458611523200783,0,0
0.3,-1.14084087341282,0.575223902035955,0.565390841093828,0,0
0.32,-1.38502568765628,0.699555437287764,0.685065719090419,0,0
0.34,-1.65655160012819,0.83829101589671,0.81756860953197,0,0
0.36,-1.95539670361932,0.991562380411595,0.962696285855694,0,0
0.38,-2.28118781946036,1.15932505614967,1.12005666303286,0,0
0.4,-2.63355298410005,1.34154327587305,1.28923147324721,0,0
0.42,-3.01174319764103,1.53798045464495,1.46960966068411,0,0
0.44,-3.41497773046282,1.74838203468156,1.66054457412691,0,0
0.46,-3.84226529759303,1.97237249909846,1.86127994619917,0,0
0.48,-4.29249855470308,2.20950267461495,2.07099547028002,0,0
0.5,-4.76440710328639,2.4592178625873,2.28879474765173,0,0
0.52,-5.2566717294162,2.72091992290917,2.51375398261611,0,0
0.54,-5.7677790202913,2.99387789645278,2.74487788472328,0,0
0.56,-6.29621968521363,3.27734270585934,2.98117373755885,0,0
0.58,-6.84035474936689,3.57046553399214,3.22161297847533,0,0
0.6,-7.39847578727329,3.8723324363885,3.46515768518078,0,0
0.62,-7.96875489530294,4.18193174566015,3.71076069923036,0,0
0.64,-8.54938981650249,4.4982472601873,3.9573944872239,0,0
0.66,-9.13841754502973,4.82013946558911,4.20403474268747,0,0
0.68,-9.73388672644488,5.14646000690144,4.44967939767551,0,0
