Time_s,BottomArm_deg,MiddleArm_deg,TopArm_deg,Bicep_deg,Wrist_deg
0,6.31022048802362e-12,-3.02788805675327e-12,-1.52666624710249e-12,-0,-180
0.02,-7.54284156556853e-05,3.77142294841867e-05,3.77141863103907e-05,-0,-180
0.04,-0.000950989887634194,0.000475498370114829,0.000475491517456944,-0,-180
0.06,-0.00432331904664483,0.00216173044444905,0.00216158858987191,-0,-180
0.08,-0.0125152109632021,0.00625819735321715,0.00625701331134912,-0,-180
0.1,-0.028226402029189,0.0141162109749093,0.0141101876256611,-0,-180
0.12,-0.0542665581362288,0.0271444051533424,0.0271221285743728,-0,-180
0.14,-0.0933861713396369,0.0467259983406938,0.0466600487263907,-0,-180
0.16,-0.148211311760112,0.0741884202042519,0.0740223955687418,-0,-180
0.18,-0.221200682639383,0.110784426124239,0.110414607547367,-0,-180
0.2,-0.314519515111946,0.157631302081401,0.156883469625587,-0,-180
0.22,-0.429966503709288,0.215675764988135,0.214278631227498,-0,-180
0.24,-0.569210803019864,0.285815631351488,0.283367078987097,-0,-180
0.26,-0.733513399969652,0.368759745384112,0.364693524074284,-0,-180
0.28,-0.923789286149103,0.465058580413541,0.458610650874834,-0,-180
0.3,-1.14083228072314,0.575219412593926,0.565386761194292,-0,-180
0.32,-1.3850182081977,0.699551494603692,0.68506221233455,-0,-180
0.34,-1.65657645274446,0.838304232798948,0.817580103930583,-0,-180
0.36,-1.95537176024846,0.991548962150167,0.962684966489367,-0,-180
0.38,-2.28119499074086,1.15932895470712,1.12005985471515,-0,-180
0.4,-2.63356118444259,1.34154779250591,1.28923502730789,-0,-180
0.42,-3.01173546930041,1.53797614048,1.46960640938565,-0,-180
0.44,-3.4149784812745,1.7483824534122,1.66054488824526,-0,-180
0.46,-3.84226732230042,1.97237365239981,1.86128074859271,-0,-180
0.48,-4.29251031380887,2.2095094975396,2.07099986419256,-0,-180
0.5,-4.76443351641019,2.45923340885848,2.28880405795092,-0,-180
0.52,-5.25665540928884,2.7209101665704,2.51374865405834,-0,-180
