Time_s,BottomArm_deg,MiddleArm_deg,TopArm_deg,Bicep_deg,Wrist_deg
0,6.31022048802362e-12,-3.02788805675327e-12,-1.52666624710249e-12,-0,-0
0.02,-0.000464198398030895,0.000232100030386852,0.000232098367771265,-0,-0
0.04,-0.00364038062016284,0.00182024053502869,0.00182014007786529,-0,-0
0.06,-0.0111729477578699,0.00558694549277483,0.00558600205286876,-0,-0
0.08,-0.0235185151865611,0.0117613469082805,0.011757166296486,-0,-0
0.1,-0.0407548659432305,0.0203837044306231,0.0203711512013495,-0,-0
0.12,-0.0628829838417669,0.0314564165169091,0.0314265294422071,-0,-0
0.14,-0.0898809889498671,0.0449709667650942,0.044909911584285,-0,-0
0.16,-0.121726409805966,0.0609190611415875,0.0608070739090193,-0,-0
0.18,-0.158384493030962,0.0792867373941501,0.0790971504556461,-0,-0
0.2,-0.199821131179175,0.100060835944927,0.0997590800410101,-0,-0
0.22,-0.245996770659463,0.123225919502191,0.122768583771517,-0,-0
0.24,-0.296864605113332,0.148763325967539,0.148097294168165,-0,-0
0.26,-0.352373847804082,0.176652780231686,0.175714403379625,-0,-0
0.28,-0.412470651351628,0.206872838305667,0.205587125128013,-0,-0
0.3,-0.477103560169191,0.239403651048442,0.237683365903416,-0,-0
0.32,-0.546191534170147,0.27421056963272,0.271956147624951,-0,-0
0.34,-0.619681752309924,0.311273655738002,0.308371855740027,-0,-0
0.36,-0.697500760527556,0.350562682110407,0.346886398166267,-0,-0
0.38,-0.779569516632328,0.392044737018479,0.387452629295491,-0,-0
0.4,-0.865810383805482,0.435687817899335,0.430023726524629,-0,-0
0.42,-0.956143581039892,0.481458974911175,0.474551485078217,-0,-0
0.44,-1.05046895012471,0.529314712701946,0.520977719555753,-0,-0
0.46,-1.14870392455366,0.579220786381167,0.569252340988652,-0,-0
0.48,-1.25075522805384,0.631137399739472,0.619319906379447,-0,-0
0.5,-1.35652116760991,0.685020292390156,0.671120827974176,-0,-0
0.52,-1.46590172673776,0.740826049479171,0.7245961111889,-0,-0
0.54,-1.57879314070784,0.798509178463812,0.779684870647873,-0,-0
0.56,-1.69507883710576,0.85801716097059,0.836320291776253,-0,-0
0.58,-1.8146524200601,0.919302799005608,0.894440111871497,-0,-0
0.6,-1.93740183236419,0.982315667504557,0.953979429284081,-0,-0
0.62,-2.06320717494992,1.04700085107713,1.01486983007814,-0,-0
0.64,-2.19194885343653,1.11330334186136,1.07704307023989,-0,-0
0.66,-2.32350543693159,1.18116683272592,1.14043016988642,-0,-0
0.68,-2.4577449071006,1.25052877073182,1.204957780768,-0,-0
0.7,-2.59454364964375,1.32133097539109,1.27055625469874,-0,-0
0.72,-2.73377321291618,1.39351221408277,1.33715404820429,-0,-0
0.74,-2.87529864784727,1.46700717424423,1.40467718590267,-0,-0
0.76,-3.01898629995916,1.54175088495592,1.47305247539377,-0,-0
0.78,-3.16470078485889,1.61767696506456,1.54220632520867,-0,-0
0.8,-3.31229770298638,1.69471327403114,1.61206213805589,-0,-0
0.82,-3.46164141903283,1.77279242296313,1.68254692881519,-0,-0
0.84,-3.61259009698322,1.8518429389941,1.75358576735351,-0,-0
0.86,-3.76499845558925,1.93179075997603,1.82510306100773,-0,-0
0.88,-3.91872175891541,2.01256170313559,1.89702387972873,-0,-0
0.9,-4.07361526256283,2.09408120791112,1.96927364730587,-0,-0
0.92,-4.22952672386669,2.17626932637606,2.0417764684767,-0,-0
0.94,-4.38631175629764,2.25905090431098,2.11445882998069,-0,-0
0.96,-4.54381888084284,2.34234563999198,2.18724613376283,-0,-0
0.98,-4.7018972431656,2.42607317676494,2.2600646253088,-0,-0
1,-4.86039549267617,2.510152441689,2.33284101815867,-0,-0
1.02,-5.01916128736991,2.59450124141935,2.40550256720902,-0,-0
1.04,-5.17804173543181,2.67903630362204,2.47797771124965,-0,-0
1.06,-5.33688392954679,2.76367446809697,2.55019462435917,-0,-0
1.08,-5.49553410821895,2.84833116086176,2.62208295106604,-0,-0
1.1,-5.65383859751987,2.9329214850259,2.69357317155859,-0,-0
1.12,-5.8116430274616,3.01735985319758,2.76459617552275,-0,-0
1.14,-5.96879504621556,3.10156099442336,2.83508549251968,-0,-0
1.16,-6.12514044179654,3.18543867870668,2.90497389743212,-0,-0
1.18,-6.28052482449523,3.26890618530382,2.97419511286056,-0,-0
1.2,-6.43479645780859,3.35187762354301,3.04268561008043,-0,-0
1.22,-6.58780263405187,3.43426645935504,3.11038198136733,-0,-0
1.24,-6.73939028370748,3.5159857509197,3.17722144450737,-0,-0
1.26,-6.88941378814001,3.59695191648887,3.24314645997523,-0,-0
1.28,-7.03771802295285,3.67707669393331,3.30809455495939,-0,-0
1.3,-7.18415584788343,3.7562754940091,3.37200876604254,-0,-0
1.32,-7.32858041019462,3.83446382614401,3.43483285737959,-0,-0
1.34,-7.47084375223016,3.91155655105055,3.4965107094727,-0,-0
1.36,-7.61080687398062,3.98747304579772,3.55699153696885,-0,-0
1.38,-7.74832341818675,4.06212893228878,3.61622123808065,-0,-0
1.4,-7.88325094526324,4.13544182309384,3.67414832186582,-0,-0
1.42,-8.01545346681912,4.20733268751071,3.73072509224547,-0,-0
1.44,-8.14479256501779,4.27772128696159,3.78590306806964,-0,-0
1.46,-8.27113448718543,4.346529903626,3.83963642490023,-0,-0
1.48,-8.39435345887931,4.41368512746028,3.8918834958637,-0,-0
1.5,-8.51431297245013,4.47910797195608,3.9425977856345,-0,-0
1.52,-8.63088890611635,4.54272612047504,3.99173895626898,-0,-0
1.54,-8.74395882491258,4.60446830363598,4.03926759270043,-0,-0
1.56,-8.85339834248449,4.66426233668149,4.08514356133992,-0,-0
1.58,-8.95910531268876,4.72204814517778,4.12933686488586,-0,-0
1.6,-9.06095207330715,4.77775210934578,4.17180594262454,-0,-0
1.62,-9.15883387259416,4.83131309142313,4.21251958235127,-0,-0
1.64,-9.252646220902,4.88267029702239,4.25144650011085,-0,-0
1.66,-9.34228370169011,4.93176260376533,4.288554877507,-0,-0
1.68,-9.42765989001048,4.97853938664706,4.32382092453305,-0,-0
1.7,-9.50867222000618,5.02294144538217,4.35721357112072,-0,-0
1.72,-9.58523232387855,5.06491748174017,4.38870756843331,-0,-0
1.74,-9.65725868382506,5.10442011640135,4.41828022827066,-0,-0
1.76,-9.72466906704022,5.14140177582164,4.44590810008909,-0,-0
1.78,-9.78739505989922,5.17582262344448,4.47157306833963,-0,-0
1.8,-9.84536767877854,5.20764270143075,4.49525623327814,-0,-0
1.82,-9.89851306946388,5.23681956403679,4.51693612300296,-0,-0
1.84,-9.94677909537808,5.26332283655436,4.53659967302897,-0,-0
1.86,-9.99010935448648,5.28711998759609,4.55423139276353,-0,-0
1.88,-10.0284549815859,5.30818279218934,4.56981820942384,-0,-0
1.9,-10.061783330446,5.32649209857845,4.58335296122835,-0,-0
1.92,-10.0900439200382,5.34201913543385,4.59482044492677,-0,-0
1.94,-10.113208800817,5.35474766345301,4.60421389391431,-0,-0
1.96,-10.1312532973375,5.36466340726303,4.61152706481589,-0,-0
1.98,-10.1441500974195,5.3717508036119,4.61675183170321,-0,-0
2,-10.1519037789314,5.37601197258784,4.61989216546087,-0,-0
2.02,-10.1549714363574,5.37769788923011,4.62113442672295,-0,-0
2.04,-10.1557138968688,5.37810593187954,4.62143507433127,-0,-0
2.06,-10.1558587271555,5.37818552806921,4.62149372037666,-0,-0
2.08,-10.1558843235575,5.37819959540783,4.62150408508993,-0,-0
2.1,-10.1558886320856,5.3782019633003,4.62150582973517,-0,-0
2.12,-10.1549218655786,5.37767064607922,4.6211143536173,-0,-0
2.14,-10.1482663634495,5.37401295357927,4.61841904841619,-0,-0
