Time_s,BottomArm_deg,MiddleArm_deg,TopArm_deg,Bicep_deg,Wrist_deg
4.56,9.99906374768394,9.99906374768385,9.99906374768397,-0,-0
4.58,9.9998447502109,9.99984475021082,9.99984475021091,-0,-0
4.6,9.9999751902888,9.99997519028873,9.99997519028885,-0,-0
4.62,9.99260502385592,9.99260502385581,9.99260502385589,-0,-0
4.64,9.94196855472487,9.94196855472479,9.94196855472484,-0,-0
4.66,9.82251628322008,9.82251628321992,9.82251628322006,-0,-0
4.68,9.62872670833825,9.62872670833815,9.62872670833827,-0,-0
4.7,9.36246016640476,9.36246016640461,9.36246016640474,-0,-0
4.72,9.02734160185622,9.02734160185614,9.02734160185624,-0,-0
4.74,8.62871739688361,8.62871739688351,8.62871739688364,-0,-0
4.76,8.17287703232886,8.17287703232877,8.17287703232888,-0,-0
4.78,7.66698456814777,7.66698456814769,7.66698456814783,-0,-0
4.8,7.11903262199666,7.11903262199656,7.11903262199668,-0,-0
4.82,6.53771123555989,6.53771123555977,6.53771123555993,-0,-0
4.84,5.93210431827764,5.93210431827753,5.93210431827768,-0,-0
4.86,5.31179510726198,5.31179510726185,5.311795107262,-0,-0
4.88,4.68657103972348,4.68657103972338,4.68657103972346,-0,-0
4.9,4.06630309589818,4.0663030958981,4.06630309589821,-0,-0
4.92,3.46074403757905,3.46074403757889,3.46074403757907,-0,-0
4.94,2.87944404604157,2.87944404604145,2.87944404604161,-0,-0
4.96,2.33161134572791,2.33161134572781,2.33161134572795,-0,-0
4.98,1.82585205797502,1.82585205797491,1.82585205797504,-0,-0
5,1.37014432056733,1.37014432056723,1.37014432056735,-0,-0
5.02,0.971776040985271,0.971776040985169,0.971776040985284,-0,-0
5.04,0.636760262715066,0.63676026271499,0.636760262715066,-0,-0
5.06,0.370656959835431,0.370656959835337,0.370656959835473,-0,-0
5.08,0.177562554172488,0.177562554172387,0.177562554172514,-0,-0
5.1,0.0605106783367359,0.0605106278260764,0.0605107409802258,-0,-0
5.12,0.0137862350826397,0.0124592263187826,0.0156562280340406,-0,-0
5.14,-9.61684198993307e-05,-0.00830315348627051,0.0163969977982981,-0,-0
5.16,-0.0126532885732293,-0.0298614006650714,0.0438997415962664,-0,-0
5.18,-0.0375382652569621,-0.0554243656217619,0.0931109191612784,-0,-0
5.2,-0.0820675309564624,-0.0799667293876224,0.161772319392969,-0,-0
5.22,-0.151261221248588,-0.0962452915089972,0.246730567077571,-0,-0
5.24,-0.248321519065469,-0.0964297408986483,0.343107375314229,-0,-0
5.26,-0.374671117973545,-0.0726896322665073,0.444437092909538,-0,-0
5.28,-0.529633068108815,-0.0177990975777102,0.542935702642999,-0,-0
5.3,-0.710645014350254,0.0747731706006523,0.629856470462645,-0,-0
5.32,-0.912926473567455,0.2100712446749,0.695990187132311,-0,-0
5.34,-1.12978305548889,0.391552946402691,0.732058943818797,-0,-0
5.36,-1.35268792855444,0.620527503124255,0.729282159797356,-0,-0
5.38,-1.57159088537694,0.896020577215227,0.679686460486762,-0,-0
5.4,-1.77523971529872,1.21439476726606,0.576590806269267,-0,-0
5.42,-1.95156235054178,1.56934571962175,0.414754912749263,-0,-0
5.44,-2.08829502287534,1.95172533587561,0.190887005767712,-0,-0
5.46,-2.17312573860355,2.34994308088219,-0.0968089051183146,-0,-0
